fsym-id	Security	Ticker	Position	MV	factset_entity_id	fs_perm_sec_id	fsym_id	Security Name
					002FYS-E	D78XKS-S-CA	D78XKS-S	NUVISTA ENERGY LTD  COM
					002FYS-E	GTYH70-S-US	GTYH70-S	NV5 GLOBAL INC  COM
					002FYS-E	HZ6Z7Q-S-US	HZ6Z7Q-S	NVE CORP  COM
					002FYS-E	TNLLWQ-S-US	TNLLWQ-S	NVENT ELECTRIC PLC  COM
					002FYS-E	QDYJZC-S-US	QDYJZC-S	NVIDIA CORP  COM
					002FYS-E	LVXML9-S-US	LVXML9-S	NVR INC  COM
					002FYS-E	V0CT13-S-HK	V0CT13-S	NWS HOLDINGS (PACIFIC PORT) LTD  ORD
					002FYS-E	RXS7PR-S-US	RXS7PR-S	NXP SEMICONDUCTORS NV  COM
					002FYS-E	GB2NPY-S-US	GB2NPY-S	NXSTAGE MEDICAL INC  COM
					002FYS-E	FRRJF0-S-US	FRRJF0-S	NXT ID INC  COM
					002FYS-E	VLCRG0-S-SE	VLCRG0-S	NYFOSA AB  ORD
					002FYS-E	KT036K-S-US	KT036K-S	NYMOX PHARMACEUTICAL CORP  COM
					002FYS-E	T8GLMQ-S-BE	T8GLMQ-S	NYRSTAR NV  ORD
					002FYS-E	K0YR5L-S-NZ	K0YR5L-S	NZME LTD  ORD
					002FYS-E	FWCZRD-S-CZ	FWCZRD-S	O2 CZECH REP (TELEFONICA CZE)  ORD A
					002FYS-E	FNP9NH-S-US	FNP9NH-S	OAK VALLEY BANCORP  COM
					002FYS-E	C6SJCG-S-US	C6SJCG-S	OASIS PETROLEUM INC  COM
					002FYS-E	L63YPY-S-US	L63YPY-S	OBALON THERAPEUTICS INC  COM
					002FYS-E	XG9BRV-S-JP	XG9BRV-S	OBARA GROUP (OBARA CORP)  INC  ORD
					002FYS-E	P0SJ1N-S-JP	P0SJ1N-S	OBAYASHI CORP  ORD
					002FYS-E	GK7N28-S-IN	GK7N28-S	OBEROI REALTY LTD  ORD
					002FYS-E	SY9FDT-S-JP	SY9FDT-S	OBIC BUSINESS CONSULTANTS LTD  ORD
					002FYS-E	QS9096-S-JP	QS9096-S	OBIC CO LTD  ORD
					002FYS-E	HB6144-S-TW	HB6144-S	OBI PHARMA (OPTIMER BIOTECH)  ORD
					002FYS-E	SRLP9Y-S-ES	SRLP9Y-S	OBRASCON HUARTE LAIN  ORD
					002FYS-E	XD3PRC-S-CA	XD3PRC-S	OBSIDIAN ENERGY LTD  COM
					002FYS-E	RTHZKQ-S-GB	RTHZKQ-S	OCADO GROUP PLC  ORD
					002FYS-E	MT931R-S-US	MT931R-S	OCCIDENTAL PETROLEUM CORP  COM
					002FYS-E	VJBPXK-S-CA	VJBPXK-S	OCEANAGOLD CORP  COM
					002FYS-E	CSPVHM-S-ZA	CSPVHM-S	OCEANA GROUP LTD  ORD
					002FYS-E	CJP9GC-S-US	CJP9GC-S	OCEAN BIO CHEM INC  COM
					002FYS-E	KNBNR0-S-US	KNBNR0-S	OCEANEERING INTERNATIONAL INC  COM
					002FYS-E	TTP54B-S-US	TTP54B-S	OCEANFIRST FINANCIAL CORP  COM
					002FYS-E	FXKJFP-S-US	FXKJFP-S	OCEAN POWER TECHNOLOGIES INC  COM
					002FYS-E	K80FR9-S-CN	K80FR9-S	OCEANWIDE HOLDINGS CO LTD  ORD A
					002FYS-E	GN472H-S-NO	GN472H-S	OCEAN YIELD ASA  ORD
					002FYS-E	NQQYZC-S-KR	NQQYZC-S	OCI CO LTD  ORD
					002FYS-E	D7XQCD-S-NL	D7XQCD-S	OCI NV  ORD
					002FYS-E	GB095Q-S-CH	GB095Q-S	OC OERLIKON CORP AG  ORD REG
					002FYS-E	QRMD2Z-S-US	QRMD2Z-S	OCONEE FEDERAL FINANCIAL CORP  COM
					002FYS-E	RS41PF-S-ZA	RS41PF-S	OCTODEC INVESTMENTS LTD  ORD
					002FYS-E	VTJT9R-S-US	VTJT9R-S	OCULAR THERAPEUTIX INC  COM
					002FYS-E	NM9FTD-S-US	NM9FTD-S	OCWEN FINANCIAL CORP  COM
					002FYS-E	PF9FXQ-S-JP	PF9FXQ-S	ODAKYU ELECTRIC RAILWAY CO LTD  ORD
					002FYS-E	D8GP5S-S-NO	D8GP5S-S	ODFJELL DRILLING LTD  ORD
					002FYS-E	X13XYP-S-IN	X13XYP-S	ODISHA CEMENT LTD  ORD
					002FYS-E	BLMXLR-S-US	BLMXLR-S	ODONATE THERAPEUTICS INC  COM
					002FYS-E	Q7GHNS-S-BR	Q7GHNS-S	ODONTOPREV SA  ORD
					002FYS-E	K39Z9S-S-US	K39Z9S-S	ODYSSEY MARINE EXPLORATION INC  COM
					002FYS-E	M64VM0-S-FR	M64VM0-S	OENEO (SABATE DIOSOS) SA  ORD
					002FYS-E	TY541N-S-AT	TY541N-S	OESTERREICHISCHE POST AG  ORD
					002FYS-E	MXB6K2-S-CN	MXB6K2-S	OFFCN EDUCATION TECHN (YAXIA)  ORD A
					002FYS-E	X9VCMC-S-US	X9VCMC-S	OFFICE DEPOT INC  COM
					002FYS-E	W3G2QJ-S-US	W3G2QJ-S	OFFICE PROPERTIES INCOME TRUST  SBI
					002FYS-E	MQ2VSM-S-CN	MQ2VSM-S	OFFSHORE OIL ENGINEERING CO  ORD A
					002FYS-E	PHQ03P-S-US	PHQ03P-S	OFG BANCORP  COM
					002FYS-E	LB6KJ3-S-CN	LB6KJ3-S	O FILM TECH CO LTD  ORD A
					002FYS-E	S921BJ-S-AU	S921BJ-S	OFX GROUP LTD  ORD
					002FYS-E	V3MRKV-S-JP	V3MRKV-S	OGAKI KYORITSU BANK LTD  ORD
					002FYS-E	J383Y5-S-CN	J383Y5-S	OGAWA SMART HEALTH (XIAMEN)  ORD A
					002FYS-E	D7F1FN-S-US	D7F1FN-S	OGE ENERGY CORP  COM
					002FYS-E	PGMMGC-S-JP	PGMMGC-S	OHARA INC  ORD
					002FYS-E	W14CV3-S-DE	W14CV3-S	OHB SE  ORD
					002FYS-E	JPS6VY-S-US	JPS6VY-S	OHIO VALLEY BANC CORP  COM
					002FYS-E	LQDH9S-S-US	LQDH9S-S	OHR PHARMACEUTICAL INC  COM
					002FYS-E	JCM2V6-S-JP	JCM2V6-S	OHSHO FOOD SERVICE CORP  ORD
					002FYS-E	JDRV0R-S-RU	JDRV0R-S	OIL CO LUKOIL PJSC  ORD
					002FYS-E	SSVJDD-S-US	SSVJDD-S	OIL CO LUKOIL PJSC  SPONSORED ADR
					002FYS-E	NDLSSJ-S-US	NDLSSJ-S	OIL DRI CORP AMERICA  COM
					002FYS-E	WW47TD-S-JP	WW47TD-S	OILES CORP  ORD
					002FYS-E	HY0BGD-S-PK	HY0BGD-S	OIL & GAS DEVELOPMENT CO  ORD
					002FYS-E	DY2NH2-S-IN	DY2NH2-S	OIL INDIA LTD  ORD
					002FYS-E	H8KLSN-S-IN	H8KLSN-S	OIL & NATURAL GAS CORP  ORD
					002FYS-E	S92CGB-S-IL	S92CGB-S	OIL REFINERIES LTD  ORD
					002FYS-E	FMKMHY-S-AU	FMKMHY-S	OIL SEARCH LTD  ORD
					002FYS-E	NJ0NPW-S-US	NJ0NPW-S	OIL STATES INTERNATIONAL INC  COM
					002FYS-E	XR1K1D-S-JP	XR1K1D-S	OISIX RA DAICHI INC  ORD
					002FYS-E	XG9DWX-S-JP	XG9DWX-S	OITA BANK LTD  ORD
					002FYS-E	V98ZS9-S-JP	V98ZS9-S	OJI HOLDINGS (OJI PAPER) CORP  ORD
					002FYS-E	BB8JHY-S-JP	BB8JHY-S	OKABE CO LTD  ORD
					002FYS-E	BXFPLG-S-JP	BXFPLG-S	OKAMOTO INDUSTRIES INC  ORD
					002FYS-E	HLS07L-S-JP	HLS07L-S	OKAMURA CORP  ORD
					002FYS-E	D2S0RH-S-JP	D2S0RH-S	OKASAN SEC GRP  (OKASAN HLDGS)  ORD
					002FYS-E	KQLK0L-S-JP	KQLK0L-S	OKI ELECTRIC INDUSTRY CO LTD  ORD
					002FYS-E	KC8HH4-S-JP	KC8HH4-S	OKINAWA ELECTRIC POWER CO INC ORD
					002FYS-E	K4FYCZ-S-US	K4FYCZ-S	OKTA INC  CL A
					002FYS-E	WGM9YB-S-JP	WGM9YB-S	OKUMA CORP  ORD
					002FYS-E	T3YNM8-S-JP	T3YNM8-S	OKUMURA CORP  ORD
					002FYS-E	LJLTN5-S-JP	LJLTN5-S	OKURA INDUSTRIAL CO LTD  ORD
					002FYS-E	FFS8FM-S-JP	FFS8FM-S	OKUWA CO LTD   ORD
					002FYS-E	NPQK1W-S-US	NPQK1W-S	OLD DOMINION FREIGHT LINES INC  COM
					002FYS-E	VNNK65-S-US	VNNK65-S	OLD LINE BANCSHARES INC  COM
					002FYS-E	VTSHQQ-S-ZA	VTSHQQ-S	OLD MUTUAL LTD  ORD
					002FYS-E	HLWVL6-S-US	HLWVL6-S	OLD NATIONAL BANCORP/IN  COM
					002FYS-E	WPLH76-S-US	WPLH76-S	OLD POINT FINANCIAL CORP  COM
					002FYS-E	M65BJG-S-US	M65BJG-S	OLD REPUBLIC INTL CORP  COM
					002FYS-E	W8XXHS-S-US	W8XXHS-S	OLD SECOND BANCORP INC (IL)  COM
					002FYS-E	L2Y6QM-S-US	L2Y6QM-S	OLIN CORP  COM
					002FYS-E	KPQ7GH-S-US	KPQ7GH-S	OLLIES BARGAIN OUTLET HLDGS INC  COM
					002FYS-E	B6VLGJ-S-US	B6VLGJ-S	OLYMPIC STEEL INC  COM
					002FYS-E	FMFDFZ-S-JP	FMFDFZ-S	OLYMPUS CORP  ORD
					002FYS-E	MH6HWD-S-IN	MH6HWD-S	OMAXE LTD  ORD
					002FYS-E	WW56N9-S-US	WW56N9-S	OMEGA FLEX INC  COM
					002FYS-E	MLGW6J-S-US	MLGW6J-S	OMEGA HEALTHCARE INVESTORS INC  COM
					002FYS-E	C11CQD-S-US	C11CQD-S	OMEROS CORP  COM
					002FYS-E	BQS5VR-S-US	BQS5VR-S	OMINTO INC  COM
					002FYS-E	QBPSYX-S-ZA	QBPSYX-S	OMNIA HOLDINGS LTD  ORD
					002FYS-E	CB0XVP-S-US	CB0XVP-S	OMNICELL INC  COM
					002FYS-E	L41WW5-S-US	L41WW5-S	OMNICOM GROUP INC  COM
					002FYS-E	XF826K-S-US	XF826K-S	OMNOVA SOLUTIONS INC  COM
					002FYS-E	LWXW5M-S-JP	LWXW5M-S	OMRON CORP  ORD
					002FYS-E	TTKCXS-S-AT	TTKCXS-S	OMV AG  ORD
					002FYS-E	WMT8FX-S-US	WMT8FX-S	ONCOCYTE CORP  COM
					002FYS-E	MYSVR1-S-US	MYSVR1-S	ONCOMED PHARMACEUTICALS INC  COM
					002FYS-E	B49Q5N-S-US	B49Q5N-S	ONCONOVA THERAPEUTICS INC  COM
					002FYS-E	GGM955-S-SE	GGM955-S	ONCOPEPTIDES AB  ORD
					002FYS-E	LSJ8XN-S-US	LSJ8XN-S	ONCOSEC MEDICAL INC  COM
					002FYS-E	JD7JK2-S-US	JD7JK2-S	ON DECK CAPITAL INC  COM
					002FYS-E	P20QK4-S-US	P20QK4-S	ONE GAS INC  COM
					002FYS-E	HWRW39-S-US	HWRW39-S	ONE GROUP HOSPITALITY INC  COM
					002FYS-E	P5GT50-S-US	P5GT50-S	ONE HORIZON GROUP INC  COM
					002FYS-E	MCQ0ZL-S-US	MCQ0ZL-S	ONE LIBERTY PROPERTIES INC  COM
					002FYS-E	B9BS5G-S-US	B9BS5G-S	ONEMAIN HOLDINGS INC  COM
					002FYS-E	RN55LC-S-AU	RN55LC-S	ONEMARKET LTD  ORD
					002FYS-E	LSHSW2-S-US	LSHSW2-S	ONEOK INC  COM
					002FYS-E	H6BQYJ-S-JP	H6BQYJ-S	ONE REIT (SIA) INC  ORD
					002FYS-E	HZM2ZQ-S-GB	HZM2ZQ-S	ONESAVINGS BANK PLC  ORD
					002FYS-E	WK04RM-S-US	WK04RM-S	ONESPAN INC  COM
					002FYS-E	TSV71C-S-US	TSV71C-S	ONE STOP SYSTEMS INC  COM
					002FYS-E	FWH83L-S-HK	FWH83L-S	O NET TECHNOLOGIES GROUP  ORD
					002FYS-E	RYR0GP-S-CA	RYR0GP-S	ONEX CORP  SUB-VTG
					002FYS-E	SZFMJV-S-JP	SZFMJV-S	ONOKEN CO LTD  ORD
					002FYS-E	L43L2R-S-JP	L43L2R-S	ONO PHARMACEUTICAL CO LTD  ORD
					002FYS-E	D69DC4-S-US	D69DC4-S	ON SEMICONDUCTOR CORP  COM
					002FYS-E	PNL636-S-BE	PNL636-S	ONTEX GROUP NV  ORD
					002FYS-E	XFKCGT-S-GB	XFKCGT-S	ON THE BEACH GROUP PLC  ORD
					002FYS-E	LP3VQL-S-JP	LP3VQL-S	ONWARD HOLDINGS (KASHIYAMA)  ORD
					002FYS-E	BW4ZHV-S-JP	BW4ZHV-S	OOEDO ONSEN REIT INVESTMENT  ORD
					002FYS-E	WJQQ56-S-AU	WJQQ56-S	OOHMEDIA LTD  ORD
					002FYS-E	DF6RQV-S-US	DF6RQV-S	OOMA INC  COM
					002FYS-E	X2YXJ1-S-QA	X2YXJ1-S	OOREDOO QPSC  ORD
					002FYS-E	NFRRC8-S-GR	NFRRC8-S	OPAP (GREEK ORG OF FOOTBALL)  ORD
					002FYS-E	RFS7VC-S-US	RFS7VC-S	OP BANCORP  COM
					002FYS-E	CXB37M-S-JP	CXB37M-S	OPEN DOOR INC  ORD
					002FYS-E	F1FVL7-S-JP	F1FVL7-S	OPEN HOUSE CO LTD  ORD
					002FYS-E	K7YYXX-S-CA	K7YYXX-S	OPEN TEXT CORP  COM
					002FYS-E	R3L4ZQ-S-HK	R3L4ZQ-S	OP FINANCIAL (INVESTMENTS) LTD  ORD
					002FYS-E	QYRTT6-S-US	QYRTT6-S	OPGEN INC  COM
					002FYS-E	CPSWY6-S-GB	CPSWY6-S	OPHIR ENERGY PLC  ORD
					002FYS-E	HGCF7X-S-US	HGCF7X-S	OPHTHOTECH CORP  COM
					002FYS-E	MXSKYK-S-US	MXSKYK-S	OPIANT PHARMACEUTICALS INC  COM
					002FYS-E	X9Q5MF-S-US	X9Q5MF-S	OPKO HEALTH INC  COM
					002FYS-E	GYFL8B-S-CN	GYFL8B-S	OPPEIN HOME GROUP INC  ORD A
					002FYS-E	TZ2SQK-S-US	TZ2SQK-S	OPPENHEIMER HOLDINGS INC  CL A NVGT
					002FYS-E	PGFN1R-S-JP	PGFN1R-S	OPTEX GROUP CO LTD  ORD
					002FYS-E	NW8DV5-S-JP	NW8DV5-S	OPT HOLDING INC  ORD
					002FYS-E	QZ3KNN-S-US	QZ3KNN-S	OPTICAL CABLE CORP  COM
					002FYS-E	N3KG3F-S-US	N3KG3F-S	OPTIMIZERX CORP  COM
					002FYS-E	XFHGKR-S-US	XFHGKR-S	OPTINOSE INC  COM
					002FYS-E	S94HXQ-S-JP	S94HXQ-S	OPTORUN CO LTD  ORD
					002FYS-E	TQ91NP-S-TW	TQ91NP-S	OPTOTECH CORP  ORD
					002FYS-E	K9F1JV-S-US	K9F1JV-S	OPUS BANK  COM
					002FYS-E	NFSWJB-S-HU	NFSWJB-S	OPUS GLOBAL NYRT  ORD
					002FYS-E	HVVK2Q-S-US	HVVK2Q-S	ORACLE CORP  COM
					002FYS-E	WM9HVL-S-JP	WM9HVL-S	ORACLE CORP JAPAN  ORD
					002FYS-E	TSKQG0-S-IN	TSKQG0-S	ORACLE FINANCIAL SERV (I FLEX)  ORD
					002FYS-E	G7QSQK-S-US	G7QSQK-S	ORAGENICS INC  COM
					002FYS-E	SPB0JM-S-BE	SPB0JM-S	ORANGE BELGIUM (MOBISTAR) SA  ORD
					002FYS-E	QLPZK2-S-KR	QLPZK2-S	ORANGE LIFE INSURANCE (ING) LTD  ORD
					002FYS-E	X31PTN-S-FR	X31PTN-S	ORANGE  ORD
					002FYS-E	THBV6Q-S-PL	THBV6Q-S	ORANGE POLSKA SA  ORD
					002FYS-E	HPYR5W-S-AE	HPYR5W-S	ORASCOM CONSTRUCTION PLC  ORD
					002FYS-E	B6M5Z6-S-EG	B6M5Z6-S	ORASCOM CONSTRUCTION PLC  ORD
					002FYS-E	Q7DPB6-S-CH	Q7DPB6-S	ORASCOM DEVELOPMENT HOLDING AG  ORD
					002FYS-E	SKRBKW-S-EG	SKRBKW-S	ORASCOM INVT HLDG (TELECOM) SAE  ORD
					002FYS-E	R6SMV6-S-GB	R6SMV6-S	ORASCOM INVT HOL (TELECOM) GDR REG S
					002FYS-E	W3FB4P-S-US	W3FB4P-S	ORASURE TECHNOLOGIES INC  COM
					002FYS-E	K3CD03-S-US	K3CD03-S	ORBCOMM INC  COM
					002FYS-E	FS3VWH-S-US	FS3VWH-S	ORBOTECH LTD  ORD
					002FYS-E	D4GVJ2-S-US	D4GVJ2-S	ORCHID ISLAND CAPITAL INC  COM
					002FYS-E	W3GF7Q-S-US	W3GF7Q-S	ORCHIDS PAPER PRODUCTS CO  COM
					002FYS-E	SDDLB6-S-US	SDDLB6-S	OREILLY AUTOMOTIVE INC  COM
					002FYS-E	NB6L7W-S-MX	NB6L7W-S	ORGANIZACION SORIANA SA  ORD B
					002FYS-E	TKLSMC-S-JP	TKLSMC-S	ORGANO CORP ORD
					002FYS-E	P2NXFG-S-US	P2NXFG-S	ORGANOVO HOLDINGS INC  COM
					002FYS-E	N2H8ZF-S-US	N2H8ZF-S	ORGENESIS INC  COM
					002FYS-E	W91D52-S-CN	W91D52-S	ORG TECHNOLOGY CO LTD  ORD A
					002FYS-E	QHBN9X-S-AU	QHBN9X-S	ORICA LTD  ORD
					002FYS-E	XQ84GG-S-IN	XQ84GG-S	ORIENTAL BANK OF COMMERCE  ORD
					002FYS-E	KSWB44-S-CN	KSWB44-S	ORIENTAL ENERGY (ZHANGJIAGANG) ORD A
					002FYS-E	SJSHJR-S-JP	SJSHJR-S	ORIENTAL LAND CO LTD  ORD
					002FYS-E	DJK399-S-CN	DJK399-S	ORIENTAL PEARL MED (SHANGHAI)  ORD A
					002FYS-E	K14B99-S-CN	K14B99-S	ORIENTAL TIMES MEDIA (GUILIN)  ORD A
					002FYS-E	FT8SD6-S-TW	FT8SD6-S	ORIENTAL UNION CHEMICAL CORP  ORD
					002FYS-E	JYY8HF-S-EG	JYY8HF-S	ORIENTAL WEAVERS GROUP  ORD
					002FYS-E	NFMBZ4-S-JP	NFMBZ4-S	ORIENT CORP  ORD
					002FYS-E	CHML1N-S-CN	CHML1N-S	ORIENT INTERNATIONAL ENTERP  ORD A
					002FYS-E	NNM5HM-S-HK	NNM5HM-S	ORIENT OVERSEAS INTERNATIONAL  ORD
					002FYS-E	LH7KP4-S-CN	LH7KP4-S	ORIENT SECURITIES CO LTD  ORD A
					002FYS-E	XG3LG3-S-HK	XG3LG3-S	ORIENT SECURITIES CO LTD  ORD H
					002FYS-E	LLW919-S-TW	LLW919-S	ORIENT SEMICONDUCT ELECTRONICS  ORD
					002FYS-E	QKM5V3-S-SE	QKM5V3-S	ORIFLAME HOLDING LTD  ORD
					002FYS-E	SVGYTZ-S-US	SVGYTZ-S	ORIGIN BANCORP INC  COM
					002FYS-E	FGWVD2-S-AU	FGWVD2-S	ORIGIN ENERGY LTD  ORD
					002FYS-E	F70MLW-S-IE	F70MLW-S	ORIGIN ENTERPRISES PLC  ORD
					002FYS-E	VRCVHT-S-TH	VRCVHT-S	ORIGIN PROPERTY PCL  FGN
					002FYS-E	QT53M8-S-TH	QT53M8-S	ORIGIN PROPERTY PCL  ORD
					002FYS-E	F704PF-S-FI	F704PF-S	ORIOLA CORP  ORD A
					002FYS-E	KB5981-S-FI	KB5981-S	ORIOLA KD OYJ  ORD B
					002FYS-E	PZQF0Q-S-KR	PZQF0Q-S	ORION CORP  ORD
					002FYS-E	NBBCLK-S-US	NBBCLK-S	ORION ENERGY SYSTEMS INC  COM
					002FYS-E	WPXHZ7-S-US	WPXHZ7-S	ORION ENGINEERED CARBONS SA  COM
					002FYS-E	HQCDQ4-S-US	HQCDQ4-S	ORION GROUP HOLDINGS INC  COM
					002FYS-E	LGBNVB-S-KR	LGBNVB-S	ORION HOLDINGS  ORD
					002FYS-E	JBMJKJ-S-FI	JBMJKJ-S	ORION OYJ  ORD B
					002FYS-E	MH69MB-S-CH	MH69MB-S	ORIOR AG  ORD
					002FYS-E	HN2QXT-S-US	HN2QXT-S	ORITANI FINANCIAL CORP  COM
					002FYS-E	M890T3-S-JP	M890T3-S	ORIX CORP  ORD
					002FYS-E	MS6K28-S-JP	MS6K28-S	ORIX JREIT INC  ORD
					002FYS-E	WK12JH-S-NO	WK12JH-S	ORKLA ASA  ORD
					002FYS-E	L0W7QL-S-US	L0W7QL-S	ORMAT TECHNOLOGIES INC  COM
					002FYS-E	RQXPKH-S-AU	RQXPKH-S	OROCOBRE LTD  ORD
					002FYS-E	BYR26Z-S-AU	BYR26Z-S	ORORA LTD  ORD
					002FYS-E	CD9MQ1-S-FR	CD9MQ1-S	ORPEA  ORD
					002FYS-E	M0GG5G-S-US	M0GG5G-S	ORRSTOWN FINANCIAL SVCS INC  COM
					002FYS-E	B18V4K-S-DK	B18V4K-S	ORSTED (DONG)  ORD
					002FYS-E	DYZ1LN-S-US	DYZ1LN-S	ORTHOFIX MEDICAL INC  COM
					002FYS-E	KB12RM-S-US	KB12RM-S	ORTHOPEDIATRICS CORP  COM
					002FYS-E	TQ3TPS-S-JP	TQ3TPS-S	OSAKA GAS CO LTD  ORD
					002FYS-E	P1YDHB-S-JP	P1YDHB-S	OSAKA SODA (DAISO) CO LTD  ORD
					002FYS-E	PN3KKV-S-JP	PN3KKV-S	OSAKA STEEL CO LTD  ORD
					002FYS-E	SSX18T-S-JP	SSX18T-S	OSAKA TITANIUM TECHNOLOGIES  ORD
					002FYS-E	R6Y499-S-JP	R6Y499-S	OSAKI ELECTRIC CO LTD  ORD
					002FYS-E	RYMBG7-S-JP	RYMBG7-S	OSG CORP  ORD
					002FYS-E	PBZR5F-S-US	PBZR5F-S	OSHKOSH CORP  COM
					002FYS-E	GYCFSY-S-US	GYCFSY-S	OSIRIS THERAPEUTICS INC  COM
					002FYS-E	GYT8TK-S-CA	GYT8TK-S	OSISKO GOLD ROYALTIES LTD  COM
					002FYS-E	KVMM6M-S-CA	KVMM6M-S	OSISKO GOLD ROYALTIES  WT 2/26/19
					002FYS-E	TSCXCK-S-CA	TSCXCK-S	OSISKO METALS INC  COM
					002FYS-E	FVTLM3-S-CA	FVTLM3-S	OSISKO MINING INC  COM
					002FYS-E	C4BPR9-S-US	C4BPR9-S	OSI SYSTEMS INC  COM
					002FYS-E	W14BS2-S-JP	W14BS2-S	OSJB HOLDINGS (JAPAN BRIDGE)  ORD
					002FYS-E	NB1HYH-S-US	NB1HYH-S	OSMOTICA PHARMACEUTICALS PLC  COM
					002FYS-E	KHK9YY-S-DE	KHK9YY-S	OSRAM LICHT AG  ORD
					002FYS-E	GPF64V-S-KR	GPF64V-S	OSSTEM IMPLANT CO LTD  ORD
					002FYS-E	G1R6YK-S-US	G1R6YK-S	OTELCO INC  COM
					002FYS-E	T6CF6F-S-NO	T6CF6F-S	OTELLO CORP ASA  ORD
					002FYS-E	PST8GL-S-TR	PST8GL-S	OTOKAR OTOMOTIV VE SAVUNMA SAN  ORD
					002FYS-E	HNFCQ9-S-US	HNFCQ9-S	OTONOMY INC  COM
					002FYS-E	FCML81-S-HU	FCML81-S	OTP BANK LTD  ORD
					002FYS-E	PLYP45-S-JP	PLYP45-S	OTSUKA CORP  ORD
					002FYS-E	Q8T21X-S-JP	Q8T21X-S	OTSUKA HOLDINGS CO LTD  ORD
					002FYS-E	SGKSH8-S-US	SGKSH8-S	OTTAWA BANCORP INC  COM
					002FYS-E	J4WTMR-S-US	J4WTMR-S	OTTER TAIL CORP  COM
					002FYS-E	X332FY-S-KR	X332FY-S	OTTOGI CORP  ORD
					002FYS-E	NRMV9P-S-SG	NRMV9P-S	OUE HOSPITALITY TRUST  ORD
					002FYS-E	CM4WJ7-S-SG	CM4WJ7-S	OUE LTD  ORD
					002FYS-E	LQ601T-S-CN	LQ601T-S	OURPALM CO LTD  ORD A
					002FYS-E	JB6ZSX-S-US	JB6ZSX-S	OUTFRONT MEDIA INC  COM
					002FYS-E	WH5D50-S-US	WH5D50-S	OUTLOOK THERAPEUTICS INC  COM
					002FYS-E	GSRWY5-S-FI	GSRWY5-S	OUTOKUMPU OYJ  ORD
					002FYS-E	B99TW2-S-FI	B99TW2-S	OUTOTEC (OUTOKUMPU TECH) OYJ  ORD
					002FYS-E	PTYV9Z-S-JP	PTYV9Z-S	OUTSOURCING INC  ORD
					002FYS-E	RGZSFL-S-SG	RGZSFL-S	OVERSEA CHINESE BANKING CORP  ORD
					002FYS-E	WHC629-S-US	WHC629-S	OVERSEAS SHIPHOLDING GROUP INC  CL A
					002FYS-E	S39RTQ-S-US	S39RTQ-S	OVERSTOCK.COM INC  COM
					002FYS-E	KL731V-S-US	KL731V-S	OVID THERAPEUTICS INC  COM
					002FYS-E	G7M7KV-S-IT	G7M7KV-S	OVS SPA  ORD
					002FYS-E	KHZRFD-S-US	KHZRFD-S	OWENS CORNING  COM
					002FYS-E	PZFFN1-S-US	PZFFN1-S	OWENS ILLINOIS INC  COM
					002FYS-E	RV60PG-S-US	RV60PG-S	OWENS & MINOR INC  COM
					002FYS-E	W597S6-S-US	W597S6-S	OWENS REALTY MORTGAGE INC  COM
					002FYS-E	BTGHCK-S-US	BTGHCK-S	OXBRIDGE RE HOLDINGS LTD  COM
					002FYS-E	FV7QH9-S-GB	FV7QH9-S	OXFORD BIOMEDICA PLC  ORD
					002FYS-E	TY0ZN8-S-US	TY0ZN8-S	OXFORD IMMUNOTEC GLOBAL PLC  ORD
					002FYS-E	HLVTM7-S-US	HLVTM7-S	OXFORD INDUSTRIES INC  COM
					002FYS-E	GFDWKT-S-GB	GFDWKT-S	OXFORD INSTRUMENTS PLC  ORD
					002FYS-E	M47SZL-S-SG	M47SZL-S	OXLEY HOLDINGS LTD  ORD
					002FYS-E	B064QS-S-JP	B064QS-S	OYO CORP  ORD
					002FYS-E	SX8GFT-S-AU	SX8GFT-S	OZ MINERALS LTD  ORD
					002FYS-E	DB2H9N-S-HK	DB2H9N-S	OZNER WATER INTL HLDG LTD  ORD
					002FYS-E	MHLQTH-S-GB	MHLQTH-S	P2P GLOBAL INVESTMENTS PLC  ORD
					002FYS-E	H433NP-S-US	H433NP-S	PACCAR INC  COM
					002FYS-E	S9SCL4-S-TH	S9SCL4-S	PACE DEVELOPMENT CORP PCL  ORD
					002FYS-E	SD7NYL-S-GB	SD7NYL-S	PACIFIC ASSETS TRUST PLC  ORD
					002FYS-E	LFC4MP-S-HK	LFC4MP-S	PACIFIC BASIN SHIPPING LTD  ORD
					002FYS-E	KYWP9T-S-US	KYWP9T-S	PACIFIC BIOSCIENCES OF CA INC  COM
					002FYS-E	Q8JJNS-S-US	Q8JJNS-S	PACIFIC CITY FINANCIAL CORP  COM
					002FYS-E	GRM6WP-S-US	GRM6WP-S	PACIFIC ETHANOL INC  COM
					002FYS-E	SZDV13-S-GB	SZDV13-S	PACIFIC HORIZON INVESTMENT TR  ORD
					002FYS-E	GPJGCX-S-JP	GPJGCX-S	PACIFIC INDUSTRIAL CO LTD   ORD
					002FYS-E	B3DZ3G-S-US	B3DZ3G-S	PACIFIC MERCANTILE BANCORP  COM
					002FYS-E	FNKRX5-S-JP	FNKRX5-S	PACIFIC METALS CO LTD  ORD
					002FYS-E	TLW0F5-S-US	TLW0F5-S	PACIFIC PREMIER BANCORP  COM
					002FYS-E	MQ11G1-S-CN	MQ11G1-S	PACIFIC SECURITIES CO LTD  ORD A
